Site ID,Screening Flag,Parameter Group,Location Group Name,Field Sample ID,Location ID,Sample Date,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Sample Time,Sample Usage Code,Latitude (Decimal),Longitude (Decimal),Filtered,Field Preparation Code,Field Sample Comments,Lab Matrix,COC #,Lab Method,Report Detection Limit
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330659","Sandia right fork at Pwr Plant","07-23-2024","Cyanide (Total)","0.00167","mg/L","U","N","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-4207","SW-846:9012B","0.00500"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318965","Sandia right fork at Pwr Plant","07-01-2024","Sodium","12.2","mg/L",,"Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","Y","F"," Counts…517","W","N3B-2024-3824","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319040","Sandia right fork at Pwr Plant","07-01-2024","Sodium","11.8","mg/L",,"Y","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","N","UF"," Counts…515","W","N3B-2024-3748","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319073","Sandia right fork at Pwr Plant","07-01-2024","Sodium","12.3","mg/L",,"Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","N","UF"," Counts…517","W","N3B-2024-3824","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330659","Sandia right fork at Pwr Plant","07-23-2024","Sodium","47.8","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-4207","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Sodium","50.1","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318968","Sandia right fork at Pwr Plant","09-05-2024","Sodium","5.27","mg/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319076","Sandia right fork at Pwr Plant","09-05-2024","Sodium","6.84","mg/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340492","Sandia right fork at Pwr Plant","10-28-2024","Sodium","61","mg/L",,"Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340493","Sandia right fork at Pwr Plant","10-28-2024","Sodium","62.4","mg/L",,"Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340496","Sandia right fork at Pwr Plant","10-28-2024","Sodium","59.9","mg/L",,"Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340497","Sandia right fork at Pwr Plant","10-28-2024","Sodium","62","mg/L",,"Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308821","Sandia right fork at Pwr Plant","02-22-2024","Sodium","75.2","mg/L",,"Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-1935","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308822","Sandia right fork at Pwr Plant","02-22-2024","Sodium","76.2","mg/L",,"Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-1935","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313721","Sandia right fork at Pwr Plant","05-15-2024","Sodium","67.7","mg/L",,"Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313722","Sandia right fork at Pwr Plant","05-15-2024","Sodium","68.7","mg/L",,"Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313724","Sandia right fork at Pwr Plant","05-15-2024","Sodium","69.9","mg/L",,"Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313725","Sandia right fork at Pwr Plant","05-15-2024","Sodium","66.6","mg/L",,"Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313727","Sandia right fork at Pwr Plant","05-15-2024","Sodium","0.1","mg/L","U","N","W","PEB","WS","11:40","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318896","Sandia right fork at Pwr Plant","06-09-2024","Sodium","15.7","mg/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-3353","EPA:200.7","0.3"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340492","Sandia right fork at Pwr Plant","10-28-2024","Molybdenum","1.73","ug/L",,"Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340493","Sandia right fork at Pwr Plant","10-28-2024","Molybdenum","1.65","ug/L",,"Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340496","Sandia right fork at Pwr Plant","10-28-2024","Molybdenum","1.63","ug/L",,"Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340497","Sandia right fork at Pwr Plant","10-28-2024","Molybdenum","1.70","ug/L",,"Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308821","Sandia right fork at Pwr Plant","02-22-2024","Molybdenum","1.56","ug/L",,"Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-1935","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308822","Sandia right fork at Pwr Plant","02-22-2024","Molybdenum","1.56","ug/L",,"Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-1935","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313721","Sandia right fork at Pwr Plant","05-15-2024","Molybdenum","1.49","ug/L",,"Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313722","Sandia right fork at Pwr Plant","05-15-2024","Molybdenum","1.50","ug/L",,"Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313724","Sandia right fork at Pwr Plant","05-15-2024","Molybdenum","1.46","ug/L",,"Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313725","Sandia right fork at Pwr Plant","05-15-2024","Molybdenum","1.44","ug/L",,"Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313727","Sandia right fork at Pwr Plant","05-15-2024","Molybdenum","0.200","ug/L","U","N","W","PEB","WS","11:40","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-330659","Sandia right fork at Pwr Plant","07-23-2024","Molybdenum","1.49","ug/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-4207","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318929","Sandia right fork at Pwr Plant","06-20-2024","Manganese","5.33","ug/L","J","Y","W","REG","WT","22:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-3568","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319037","Sandia right fork at Pwr Plant","06-20-2024","Manganese","114","ug/L",,"Y","W","REG","WT","22:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3568","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318932","Sandia right fork at Pwr Plant","07-01-2024","Manganese","6.50","ug/L","J","Y","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","Y","F"," Counts…515","W","N3B-2024-3748","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318965","Sandia right fork at Pwr Plant","07-01-2024","Manganese","3.15","ug/L","J","Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","Y","F"," Counts…517","W","N3B-2024-3824","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319040","Sandia right fork at Pwr Plant","07-01-2024","Manganese","76.6","ug/L",,"Y","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","N","UF"," Counts…515","W","N3B-2024-3748","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319073","Sandia right fork at Pwr Plant","07-01-2024","Manganese","65.9","ug/L",,"Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","N","UF"," Counts…517","W","N3B-2024-3824","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-330659","Sandia right fork at Pwr Plant","07-23-2024","Manganese","9.85","ug/L","J","Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-4207","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Manganese","5.77","ug/L","J","Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318968","Sandia right fork at Pwr Plant","09-05-2024","Manganese","11.9","ug/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319076","Sandia right fork at Pwr Plant","09-05-2024","Manganese","661","ug/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340492","Sandia right fork at Pwr Plant","10-28-2024","Manganese","3.40","ug/L","J","Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340493","Sandia right fork at Pwr Plant","10-28-2024","Manganese","2.98","ug/L","J","Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340496","Sandia right fork at Pwr Plant","10-28-2024","Manganese","3.28","ug/L","J","Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340497","Sandia right fork at Pwr Plant","10-28-2024","Manganese","2.26","ug/L","J","Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308821","Sandia right fork at Pwr Plant","02-22-2024","Manganese","6.38","ug/L","J","Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-1935","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308822","Sandia right fork at Pwr Plant","02-22-2024","Manganese","4.50","ug/L","J","Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-1935","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313721","Sandia right fork at Pwr Plant","05-15-2024","Manganese","7.84","ug/L","J","Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313722","Sandia right fork at Pwr Plant","05-15-2024","Manganese","6.13","ug/L","J","Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313724","Sandia right fork at Pwr Plant","05-15-2024","Manganese","8.15","ug/L","J","Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313725","Sandia right fork at Pwr Plant","05-15-2024","Manganese","6.75","ug/L","J","Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313727","Sandia right fork at Pwr Plant","05-15-2024","Manganese","2.00","ug/L","U","N","W","PEB","WS","11:40","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318896","Sandia right fork at Pwr Plant","06-09-2024","Manganese","23.8","ug/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-3353","EPA:200.7","10.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308821","Sandia right fork at Pwr Plant","02-22-2024","Magnesium","4.81","mg/L",,"Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-1935","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308822","Sandia right fork at Pwr Plant","02-22-2024","Magnesium","4.76","mg/L",,"Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-1935","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313721","Sandia right fork at Pwr Plant","05-15-2024","Magnesium","5.2","mg/L",,"Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313722","Sandia right fork at Pwr Plant","05-15-2024","Magnesium","5.13","mg/L",,"Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313724","Sandia right fork at Pwr Plant","05-15-2024","Magnesium","5.26","mg/L",,"Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313725","Sandia right fork at Pwr Plant","05-15-2024","Magnesium","5.02","mg/L",,"Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313727","Sandia right fork at Pwr Plant","05-15-2024","Magnesium","0.11","mg/L","U","N","W","PEB","WS","11:40","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318896","Sandia right fork at Pwr Plant","06-09-2024","Magnesium","0.672","mg/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-3353","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319004","Sandia right fork at Pwr Plant","06-09-2024","Magnesium","3.27","mg/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3353","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318929","Sandia right fork at Pwr Plant","06-20-2024","Magnesium","0.678","mg/L",,"Y","W","REG","WT","22:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-3568","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319037","Sandia right fork at Pwr Plant","06-20-2024","Magnesium","1.66","mg/L",,"Y","W","REG","WT","22:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3568","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318932","Sandia right fork at Pwr Plant","07-01-2024","Magnesium","0.667","mg/L",,"Y","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","Y","F"," Counts…515","W","N3B-2024-3748","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318965","Sandia right fork at Pwr Plant","07-01-2024","Magnesium","0.62","mg/L",,"Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","Y","F"," Counts…517","W","N3B-2024-3824","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319040","Sandia right fork at Pwr Plant","07-01-2024","Magnesium","1.23","mg/L",,"Y","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","N","UF"," Counts…515","W","N3B-2024-3748","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319073","Sandia right fork at Pwr Plant","07-01-2024","Magnesium","1.16","mg/L",,"Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","N","UF"," Counts…517","W","N3B-2024-3824","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330659","Sandia right fork at Pwr Plant","07-23-2024","Magnesium","4.22","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-4207","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Magnesium","4.37","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318968","Sandia right fork at Pwr Plant","09-05-2024","Magnesium","0.398","mg/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319076","Sandia right fork at Pwr Plant","09-05-2024","Magnesium","4.77","mg/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340492","Sandia right fork at Pwr Plant","10-28-2024","Magnesium","4.59","mg/L",,"Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340493","Sandia right fork at Pwr Plant","10-28-2024","Magnesium","4.81","mg/L",,"Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340496","Sandia right fork at Pwr Plant","10-28-2024","Magnesium","4.49","mg/L",,"Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340497","Sandia right fork at Pwr Plant","10-28-2024","Magnesium","4.77","mg/L",,"Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6010D","0.3"
